Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-128,resnet,Offline,1567.44,acc: 44.116,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,SingleStream,16.557609,acc: 75.066,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,MultiStream,135.828592,acc: 75.066,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,Offline,60.7681,acc: 75.066,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,SingleStream,8.817049,acc: 68.242,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,MultiStream,72.08428,acc: 68.242,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,Offline,114.192,acc: 68.242,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,SingleStream,24.934194,acc: 76.642,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,MultiStream,203.729208,acc: 76.642,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,Offline,40.256,acc: 76.642,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,SingleStream,8.653857,acc: 72.678,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,MultiStream,71.556328,acc: 72.678,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,Offline,116.337,acc: 72.678,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,SingleStream,4.316248,acc: 63.244,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,MultiStream,35.252096,acc: 63.244,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,Offline,234.679,acc: 63.244,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,SingleStream,2.378647,acc: 59.324,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,MultiStream,19.61148,acc: 59.324,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,Offline,428.373,acc: 59.324,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,SingleStream,4.789188,acc: 66.750,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,MultiStream,39.94176,acc: 66.750,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,Offline,210.024,acc: 66.750,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,SingleStream,2.629028,acc: 63.332,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,MultiStream,21.80072,acc: 63.332,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,Offline,387.907,acc: 63.332,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,SingleStream,1.147588,acc: 52.172,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,MultiStream,9.432896,acc: 52.172,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,Offline,900.417,acc: 52.172,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,SingleStream,2.526193,acc: 61.668,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,MultiStream,20.85732,acc: 61.668,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,Offline,405.115,acc: 61.668,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,SingleStream,1.411976,acc: 49.478,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,MultiStream,11.458552,acc: 49.478,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,Offline,721.193,acc: 49.478,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,SingleStream,4.126684,acc: 63.716,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,MultiStream,34.061088,acc: 63.716,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,Offline,245.867,acc: 63.716,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,SingleStream,3.079407,acc: 60.842,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,MultiStream,25.156352,acc: 60.842,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,Offline,329.85,acc: 60.842,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,SingleStream,1.658239,acc: 58.402,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,MultiStream,13.679168,acc: 58.402,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,Offline,621.533,acc: 58.402,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,SingleStream,3.423306,acc: 64.282,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0f606743f36e7f548",aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,MultiStream,28.561624,acc: 64.282,1,"Neoverse-V2",1,4,"N/A","0",open/GATEOverflow/results/aws_m8g.xlarge-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
